Identification Brand,Identification Model,Identification Year,Identification Variant,Identification Body Type,Identification Seating Capacity,Identification Segment,Pricing Delhi Ex Showroom Price,Pricing Delhi Resale Value,Engine Cc,Engine Type,Engine Turbo,Engine Bhp,Engine Torque,Engine Transmission,Engine Gears,Engine Drive,Engine 0 100 Sec,Efficiency Fuel Type,Efficiency Mileage Arai,Efficiency Mileage City,Efficiency Mileage Highway,Dimensions Length,Dimensions Width,Dimensions Height,Dimensions Wheelbase,Dimensions Ground Clearance,Dimensions Weight Kg,Dimensions Boot Liters,Ev Data Is Ev,Ev Data Battery Kwh,Ev Data Range Km,Ev Data Charging Ac Hours,Ev Data Charging Dc Min,Safety Ncap Stars,Safety Airbags,Safety Abs,Safety Esp,Safety Hill Hold,Safety Isofix,Safety Tpms,Safety Adas Level 2,Warranty Years,Warranty Km,Warranty Service Km
Toyota,Glanza,2025,G CNG,Hatchback,5,Premium Hatchback,990000,Strong,1197,Petrol/CNG,FALSE,76,94,Manual,5,FWD,15.5,CNG,31,22,26,3990,1745,1500,2520,170,1030,180,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Taisor,2025,E,Crossover,5,Sub-Compact SUV,780000,Strong,1197,Petrol,FALSE,88,113,Manual,5,FWD,13,Petrol,21.79,16,20,3995,1765,1550,2520,190,980,308,FALSE,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Urban Cruiser Taisor,2025,S,Crossover,5,Sub-4m Compact SUV,880000,Excellent,1197,Petrol,FALSE,89,113,Manual,5,FWD,13,Petrol,21.79,16,19,3995,1765,1550,2520,190,1010,308,FALSE,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Urban Cruiser Taisor,2025,S Plus,Crossover,5,Sub-4m Compact SUV,880000,Strong,1197,Petrol,FALSE,88,113,Manual,5,FWD,13,Petrol,21.79,18,20.5,3995,1765,1550,2520,190,1030,308,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Urban Cruiser Taisor,2025,G Turbo,Crossover,5,Sub-4m Crossover,1150000,Strong,998,Petrol,TRUE,99,148,Automatic,6,FWD,11,Petrol,20,14.5,18,3995,1765,1550,2520,190,1060,308,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Taisor,2025,V Turbo,Crossover,5,Compact SUV,1150000,Strong,998,Petrol,TRUE,100,148,Automatic,6,FWD,11,Petrol,20,13.5,17,3995,1765,1550,2520,190,1050,308,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Taisor,2025,V Turbo AT,Crossover,5,B-Segment SUV,1350000,Excellent,998,Petrol,TRUE,100,148,Automatic,6,FWD,10.5,Petrol,20,14.5,18,3995,1765,1550,2520,190,1120,308,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Taisor,2025,E CNG,Crossover,5,Sub-4 Meter SUV,900000,Strong,1197,Petrol/CNG,FALSE,76,98,Manual,5,FWD,15.5,CNG,28.5,21,25,3995,1765,1550,2520,190,1060,210,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Rumion,2025,S,MPV,7,Compact MPV,1070000,Strong,1462,Mild Hybrid,FALSE,102,137,Manual,5,FWD,13.5,Petrol,20.4,15,18.5,4395,1735,1690,2740,185,1210,209,FALSE,0,0,0,0,3,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Rumion,2025,G,MPV,7,Mid-Size MPV,1175000,Excellent,1462,Mild Hybrid,FALSE,103,137,Manual,5,FWD,13.5,Petrol,20.5,14.5,18,4395,1735,1690,2740,185,1200,510,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Rumion,2025,V,MPV,7,Compact MPV,1145000,Excellent,1462,Petrol,FALSE,103,137,Manual,5,FWD,13.5,Petrol,20.5,15,18,4395,1735,1690,2740,185,1200,209,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Rumion,2025,S AT,MPV,7,Compact MPV,1150000,Strong,1462,Petrol,FALSE,103,137,Automatic,6,FWD,13.5,Petrol,20.5,14.5,18,4395,1735,1690,2740,185,1210,209,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Rumion,2025,G AT,MPV,7,Compact MPV,1240000,Excellent,1462,Hybrid,FALSE,103,137,Automatic,6,FWD,13,Petrol,20,14.5,18,4395,1735,1690,2740,185,1200,209,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Rumion,2025,V AT,MPV,7,Compact MUV,1255000,Strong,1462,Mild Hybrid,FALSE,101,137,Automatic,6,FWD,12.5,Petrol,20.5,14.5,17.5,4395,1735,1690,2740,185,1200,209,FALSE,0,0,0,0,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Rumion,2025,S CNG,MPV,7,MUV,1100000,Excellent,1462,Petrol/CNG,FALSE,87,121,Manual,5,FWD,14,CNG,26.11,20,23,4395,1735,1690,2740,185,1250,150,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,2025,E,SUV,5,Mid-Size SUV,1164000,Good,1462,Petrol,FALSE,102,137,Manual,5,FWD,12,Petrol,21.12,16.5,19.5,4365,1795,1645,2600,210,1200,373,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,2025,S,SUV,5,Compact SUV,1170000,Excellent,1462,Mild Hybrid,FALSE,102,137,Manual,5,FWD,12.5,Petrol,21.12,15,18,4365,1795,1645,2600,210,1200,373,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,2025,G,SUV,5,Mid-Size SUV,1725000,Strong,1490,Strong Hybrid,FALSE,114,122,CVT,1,FWD,12,Hybrid,28,23,26,4365,1795,1645,2600,210,1265,265,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,2025,V (Strong Hybrid),SUV,5,C-Segment SUV,2050000,Excellent,1490,Strong Hybrid,FALSE,114,141,CVT,1,FWD,11.5,Petrol,27.97,24,26,4365,1795,1645,2600,208,1295,255,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,2025,S AT,SUV,5,Compact SUV,1350000,Strong,1462,Mild Hybrid,FALSE,101,137,Automatic,6,FWD,12.5,Petrol,20.58,15,18,4365,1795,1645,2600,210,1240,373,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,2025,G AT (Mild Hybrid),SUV,5,Compact SUV,1485000,Excellent,1462,Mild Hybrid,FALSE,102,137,Automatic,6,FWD,12,Petrol,20.58,14.5,18,4365,1795,1645,2600,208,1210,373,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,2025,V AT Strong Hybrid,SUV,5,C-Segment SUV,2050000,Excellent,1490,Hybrid,FALSE,115,141,CVT,1,FWD,12,Hybrid,27.97,24,22,4365,1795,1645,2600,210,1300,255,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,2025,S Hybrid,SUV,5,Compact SUV,1720000,Excellent,1490,Strong Hybrid,FALSE,114,122,CVT,1,FWD,12.5,Petrol,28,23,21,4365,1795,1645,2600,208,1320,255,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,2025,G Hybrid,SUV,5,Compact SUV,1750000,Excellent,1490,Strong Hybrid,FALSE,114,122,CVT,1,FWD,12.5,Hybrid,27.97,23,25,4365,1795,1645,2600,208,1265,255,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,2025,V Hybrid,Crossover,5,Compact SUV,2050000,Excellent,1490,Strong Hybrid,FALSE,114,141,CVT,1,FWD,12,Hybrid,27.97,24,21,4365,1795,1645,2600,208,1295,355,FALSE,0.76,2,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,2025,V AWD,SUV,5,Compact SUV,1750000,Excellent,1462,Mild Hybrid,FALSE,101,137,Manual,5,AWD,12.5,Petrol,19.39,14,18,4365,1795,1645,2600,210,1240,373,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,2025,S CNG,Crossover,5,Compact SUV,1420000,Strong,1462,Petrol/CNG,FALSE,87,121,Manual,5,FWD,14,CNG,26.6,20,24,4365,1795,1645,2600,208,1280,250,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,2025,G CNG,SUV,5,Compact SUV,1390000,Excellent,1462,Petrol/CNG,FALSE,87,121,Manual,5,FWD,14.5,CNG,26.6,22,25,4365,1795,1645,2600,210,1240,265,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Innova Crysta,2025,GX,MPV,7,Premium MPV,2100000,Excellent,2393,Diesel,TRUE,150,343,Manual,5,RWD,12.5,Diesel,14.5,11,15,4735,1830,1795,2750,175,1800,300,FALSE,0,0,0,0,4,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Innova Crysta,2025,GX Plus,MPV,7,Premium MUV,2250000,Excellent,2393,Diesel,TRUE,150,343,Manual,5,RWD,13,Diesel,14.5,11,14,4735,1830,1795,2750,178,1800,300,FALSE,0,0,0,0,4,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Innova Crysta,2025,VX,MPV,7,Premium MPV,2600000,Excellent,2393,Diesel,TRUE,150,343,Manual,5,RWD,13,Diesel,15.3,11,14,4735,1830,1795,2750,178,1855,300,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Innova Crysta,2025,ZX,MPV,7,Premium MUV,2600000,Excellent,2694,Petrol,FALSE,166,245,Automatic,6,RWD,12,Petrol,10.5,8,10.5,4735,1830,1795,2750,178,1780,300,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Innova Hycross,2025,G,MPV,8,D-Segment MPV,2050000,Excellent,1987,Petrol,FALSE,171,205,CVT,7,FWD,11.5,Petrol,16.1,11,14.5,4755,1850,1795,2850,185,1580,300,FALSE,0,0,0,0,5,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Innova Hycross,2025,GX,MPV,7,Premium MUV,2025000,Excellent,1987,Petrol,FALSE,171,205,CVT,7,FWD,11.5,Petrol,16.1,11.5,14.5,4755,1845,1790,2850,185,1590,300,FALSE,0,0,0,0,5,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Innova Hycross,2025,VX Hybrid,MPV,7,Premium MUV,2700000,Excellent,1987,Strong Hybrid,FALSE,181,188,CVT,1,FWD,9.5,Petrol,23.24,18,21,4755,1850,1795,2850,185,1680,300,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Innova Hycross,2025,ZX Hybrid,MPV,7,Premium MPV,3150000,Excellent,1987,Strong Hybrid,FALSE,184,206,CVT,1,FWD,9.5,Hybrid,23.24,18,21,4755,1850,1795,2850,185,1700,695,FALSE,0.8,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Innova Hycross,2025,ZX (O) Hybrid,MPV,7,Premium MPV,3150000,Excellent,1987,Strong Hybrid,FALSE,184,206,CVT,1,FWD,9.5,Hybrid,23.24,18,20,4755,1850,1795,2850,185,1695,300,FALSE,1.6,5,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Fortuner,2025,4x2 MT Petrol,SUV,7,Premium SUV,3550000,Excellent,2694,Petrol,FALSE,166,245,Manual,5,RWD,12.5,Petrol,10.5,8,10,4795,1855,1835,2745,225,1980,296,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Fortuner,2025,4x2 AT Petrol,SUV,7,Premium SUV,3500000,Excellent,2694,Petrol,FALSE,166,245,Automatic,6,RWD,11.5,Petrol,10,7.5,9.5,4795,1855,1835,2745,225,2020,296,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Fortuner,2025,4x2 MT Diesel,SUV,7,Premium D-Segment SUV,3750000,Excellent,2755,Diesel,TRUE,204,420,Manual,6,RWD,10.5,Diesel,14.5,11,13.5,4795,1855,1835,2745,225,2050,296,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Fortuner,2025,4x2 AT Diesel,SUV,7,Premium SUV,3850000,Excellent,2755,Diesel,TRUE,201,500,Automatic,6,RWD,10.5,Diesel,14,9.5,12.5,4795,1855,1835,2745,225,2085,716,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Fortuner,2025,4x4 MT Diesel,SUV,7,Premium SUV,4250000,Excellent,2755,Diesel,TRUE,201,420,Manual,6,4WD,11,Diesel,14,10,12.5,4795,1855,1835,2745,225,2150,296,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Fortuner,2025,4x4 AT Diesel,SUV,7,Premium Full-Size SUV,5400000,Excellent,2755,Diesel,TRUE,204,500,Automatic,6,4WD,10.5,Diesel,14.5,10,12.5,4795,1855,1835,2745,225,2200,296,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Fortuner Legender,2025,4x2 AT Diesel,SUV,7,Premium SUV,4400000,Excellent,2755,Diesel,TRUE,204,500,Automatic,6,RWD,10.5,Diesel,14.4,10.5,13.5,4795,1855,1835,2745,225,2150,300,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Fortuner,2025,Legender 4x4 AT Diesel,SUV,7,Premium Full-Size SUV,5050000,Excellent,2755,Diesel,TRUE,201,500,Automatic,6,4WD,10.5,Diesel,14.5,9.5,12.5,4795,1855,1835,2745,225,2180,300,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Hilux,2025,Std 4x4 MT,Pickup,5,Premium Lifestyle Pickup,3550000,Excellent,2755,Diesel,TRUE,201,420,Manual,6,4WD,11.5,Diesel,12,9.5,11,5325,1855,1815,3085,217,2150,1000,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Hilux,2025,High 4x4 MT,Pickup,5,Lifestyle Utility Vehicle,3900000,Excellent,2755,Diesel,TRUE,201,420,Manual,6,4WD,11,Diesel,14,10.5,12.5,5325,1855,1815,3085,220,2150,1000,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Hilux,2025,High 4x4 AT,Pickup,5,Premium Lifestyle Pickup,3950000,Excellent,2755,Diesel,TRUE,201,500,Automatic,6,4WD,10.5,Diesel,12,9,11.5,5325,1855,1815,3085,215,2180,1000,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Camry,2025,2.5 Hybrid,Sedan,5,D-Segment,5100000,Excellent,2487,Hybrid,FALSE,215,221,CVT,1,FWD,8,Petrol,23.2,18,20,4900,1840,1445,2825,160,1680,524,FALSE,1.6,2,0,0,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Vellfire,2025,Hi Grade Executive Lounge,MPV,7,Luxury MPV,13500000,Excellent,2487,Hybrid,FALSE,190,240,CVT,1,AWD,9,Hybrid,19,14,16,5000,1850,1950,3000,165,2200,300,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Vellfire,2025,VIP Grade,MPV,7,Luxury MPV,13500000,Excellent,2487,Hybrid,FALSE,250,270,CVT,1,AWD,8.5,Petrol,19.2,15,17,5010,1850,1950,3000,165,2250,300,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Honda,Amaze,2025,E,Compact Sedan,5,Sub-4m Sedan,750000,Excellent,1199,Petrol,FALSE,90,110,Manual,5,FWD,12.5,Petrol,18.6,14,17,3995,1695,1500,2470,170,950,420,FALSE,0,0,0,0,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,100000,10000
Honda,Amaze,2025,S MT,Compact Sedan,5,Sub-4m Sedan,820000,Excellent,1199,Petrol,FALSE,90,110,Manual,5,FWD,12.5,Petrol,18.6,13.5,16.5,3995,1695,1501,2470,170,960,420,FALSE,0,0,0,0,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,100000,10000
Honda,Amaze,2025,VX CVT,Sedan,5,Compact Sedan,1025000,Good,1199,Petrol,FALSE,90,110,CVT,7,FWD,13,Petrol,18.5,13.5,17,3995,1695,1501,2470,170,960,420,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Honda,Amaze,2025,S CVT,Sedan,5,Subcompact Sedan,915000,Strong,1199,Petrol,FALSE,90,110,CVT,7,FWD,13.5,Petrol,18.6,14.5,17,3995,1695,1500,2470,170,975,420,FALSE,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,100000,10000
Honda,City,2025,SV,Sedan,5,C-Segment,1220000,Good,1498,Petrol,FALSE,121,145,Manual,6,FWD,10.5,Petrol,17.8,14.5,17,4574,1748,1489,2600,165,1100,506,FALSE,0,0,0,0,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Honda,City,2025,V CVT,Sedan,5,C-Segment,1450000,Strong,1498,Petrol,FALSE,121,145,CVT,7,FWD,11.5,Petrol,18.4,12.5,17,4574,1748,1489,2600,165,1150,506,FALSE,0,0,0,0,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Honda,City,2025,VX,Sedan,5,C-Segment,1400000,Excellent,1498,Petrol,FALSE,121,145,CVT,7,FWD,10.5,Petrol,18.4,12.5,16,4574,1748,1489,2600,165,1180,506,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Honda,City,2025,ZX,Sedan,5,C-Segment,1700000,Excellent,1498,Petrol,FALSE,121,145,CVT,7,FWD,10.5,Petrol,18,12,16,4583,1748,1489,2600,165,1180,506,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Honda,City,2025,VX CVT,Sedan,5,C-Segment Sedan,1450000,Excellent,1498,Petrol,FALSE,121,145,CVT,7,FWD,10.5,Petrol,18.4,12.5,16.5,4583,1748,1489,2600,165,1180,506,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Honda,City,2025,ZX CVT,Sedan,5,C-Segment,1680000,Excellent,1498,Petrol,FALSE,121,145,CVT,7,FWD,10.5,Petrol,18.4,12.5,16,4574,1748,1489,2600,165,1190,506,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Honda,City,2025,Hybrid eHEV V,Sedan,5,C-Segment,1925000,Excellent,1498,Electric Motor,FALSE,124,253,CVT,1,FWD,9.5,Hybrid,27.1,23,25,4583,1748,1489,2600,165,1280,410,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Honda,City,2025,Hybrid e:HEV ZX,Sedan,5,C-Segment,1950000,Excellent,1498,Electric Motor,FALSE,126,253,CVT,1,FWD,10,Hybrid,27.1,24,22,4583,1748,1489,2600,165,1280,410,TRUE,1,5,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Honda,Elevate,2025,SV,SUV,5,Compact SUV,1200000,Good,1498,Petrol,FALSE,119,145,Manual,6,FWD,11.5,Petrol,15.31,12,15,4312,1790,1650,2650,220,1200,458,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,40000,10000
Honda,Elevate,2025,V,SUV,5,Compact SUV,1200000,Excellent,1498,Petrol,FALSE,121,145,Manual,6,FWD,10.5,Petrol,15.31,12,15.5,4312,1790,1650,2650,220,1210,458,FALSE,0,0,0,0,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Honda,Elevate,2025,VX,SUV,5,Compact SUV,1310000,Excellent,1498,Petrol,FALSE,121,145,Manual,6,FWD,11,Petrol,15.31,12,16,4312,1790,1650,2650,220,1200,458,FALSE,0,0,0,0,5,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,40000,10000
Honda,Elevate,2025,ZX,Compact SUV,5,C-Segment,1500000,Excellent,1498,Petrol,FALSE,121,145,CVT,7,FWD,11.5,Petrol,16.9,12.5,16,4312,1790,1650,2650,220,1250,458,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Honda,Elevate,2025,V CVT,Crossover,5,Compact SUV,1250000,Excellent,1498,Petrol,FALSE,119,145,CVT,7,FWD,11.5,Petrol,16.9,11.5,15,4312,1790,1650,2650,220,1200,458,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,40000,10000
Honda,Elevate,2025,VX CVT,SUV,5,Compact SUV,1385000,Strong,1498,Petrol,FALSE,121,145,CVT,7,FWD,11.5,Petrol,16.9,12,15,4312,1790,1650,2650,220,1200,458,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Honda,Elevate,2025,ZX CVT,SUV,5,Compact SUV,1475000,Excellent,1498,Petrol,FALSE,121,145,CVT,7,FWD,11.5,Petrol,16.9,12,15.5,4312,1790,1650,2650,220,1230,458,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,40000,10000
MG Motor,Comet EV,2025,Pace,Hatchback,4,A-Segment,750000,Good,0,Electric Motor,FALSE,42,110,Automatic,1,RWD,18,Electric,0,0,0,2974,1505,1640,2010,165,815,36,TRUE,17.3,230,7,0,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3,100000,10000
MG Motor,Comet EV,2025,Play,Hatchback,4,Micro EV,869000,Good,0,Electric Motor,FALSE,41.4,110,Single Speed,1,RWD,15,Electric,0,0,0,2974,1505,1640,2010,165,860,150,TRUE,17.3,230,7,0,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
MG Motor,Comet EV,2025,Plush,Hatchback,4,Compact EV,950000,Good,0,Electric Motor,FALSE,42,110,Automatic,1,RWD,18,Electric,0,0,0,2974,1505,1640,2010,165,930,100,TRUE,17.3,230,7,0,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
MG Motor,Comet EV,2025,Exclusive,Hatchback,4,Urban Mobility,950000,Good,0,Electric Motor,FALSE,42,110,Automatic,1,RWD,15,Electric,0,0,0,2974,1505,1640,2010,165,815,80,TRUE,17.3,230,7,0,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
MG Motor,Windsor EV,2025,Excite,Crossover,5,Compact EV,1350000,Excellent,0,Electric Motor,FALSE,130,250,Automatic,1,FWD,9.5,Electric,0,0,0,4200,1800,1620,2580,185,1550,350,TRUE,35,450,10,50,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5,150000,10000
MG Motor,Windsor EV,2025,Exclusive,SUV,5,Premium EV SUV,2800000,Excellent,0,Electric Motor,FALSE,180,350,Automatic,1,FWD,8.5,Electric,500,0,0,4600,1840,1680,2700,180,1950,450,TRUE,60,500,10,45,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
MG Motor,Windsor EV,2025,Essence,SUV,5,C-Segment,2200000,Strong,0,Electric Motor,FALSE,148,280,Automatic,1,FWD,8.5,Electric,0,0,0,4350,1800,1650,2650,185,1680,380,TRUE,50,450,8,50,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
MG Motor,Astor,2025,Sprint,SUV,5,C-Segment SUV,1550000,Excellent,1349,Petrol,TRUE,140,220,Automatic,7,FWD,9.5,Petrol,16.5,12,15.5,4323,1809,1650,2610,180,1350,448,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
MG Motor,Astor,2025,Shine,SUV,5,Compact SUV,1120000,Good,1498,Petrol,FALSE,110,144,Manual,5,FWD,12,Petrol,16.5,12,15,4323,1809,1650,2610,205,1280,448,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5,150000,10000
MG Motor,Astor,2025,Select,SUV,5,Compact SUV,1500000,Good,1498,Petrol,FALSE,110,144,Manual,5,FWD,11.5,Petrol,16.5,11.5,15,4323,1809,1650,2600,180,1300,448,FALSE,0,0,0,0,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5,150000,10000
MG Motor,Astor,2025,Sharp Pro,SUV,5,C-Segment SUV,1925000,Good,1349,Petrol,TRUE,138,220,Automatic,6,FWD,9.5,Petrol,14.5,10.5,13,4323,1809,1650,2610,180,1370,448,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,100000,10000
MG Motor,Astor,2025,Savvy Pro,SUV,5,Compact SUV,1950000,Strong,1349,Petrol,TRUE,140,220,Automatic,6,FWD,9.5,Petrol,14.8,11.5,13.5,4323,1809,1650,2610,175,1350,448,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,100000,10000
